Timestamp,Temperature_C,Humidity_percent,Pressure_hPa
2024-01-04 15:00:00,8.257683297794234,53.80087995628589,1018.95825101717
2024-01-04 16:00:00,5.809985758388585,61.11999757949594,1018.3677420913026
2024-01-04 17:00:00,5.854009170222675,61.0840133471251,1018.5048623262727
2024-01-04 18:00:00,5.0970775493480405,67.1298414044996,1015.303294643738
2024-01-04 19:00:00,6.309386727642202,71.1089251369774,1015.8635332370708
2024-01-04 20:00:00,5.637692868278244,70.37177574035177,1014.9967781520274
2024-01-04 21:00:00,7.601270041536744,73.93940868861237,1010.8765388152812
2024-01-04 22:00:00,9.607891846867838,68.45068666236835,1010.1737996065726
2024-01-04 23:00:00,10.948294600842685,72.7415336454317,1008.1515695330966
2024-01-05 00:00:00,15.296120277064565,73.13432509959891,1008.9465806890158
2024-01-05 01:00:00,17.849245723205065,69.06354075844364,1009.2165897887598
2024-01-05 02:00:00,20.005113456642448,71.95584140216265,1009.5911970670164
2024-01-05 03:00:00,21.83648067849033,62.37036914206029,1008.0874147142041
2024-01-05 04:00:00,22.24488329579398,60.53373574548329,1009.9062494038538
2024-01-05 05:00:00,24.23861294012532,57.762128876209516,1007.4836677730448
2024-01-05 06:00:00,24.65728548347323,56.64034402992513,1008.0283994563267
2024-01-05 07:00:00,23.85698099366907,47.5686186675224,1010.7669705240311
2024-01-05 08:00:00,23.498968326178378,50.10069082080197,1012.4457117837615
2024-01-05 09:00:00,22.47511866868,45.96200672130318,1013.3320269502017
2024-01-05 10:00:00,21.886185901210535,43.1037613553976,1012.5754997807217
2024-01-05 11:00:00,17.762768263857073,46.13389802042624,1015.7200782496305
2024-01-05 12:00:00,15.257550390722775,46.75865798876171,1015.4795429760347
2024-01-05 13:00:00,12.337363633208655,47.24045912330907,1018.1706250158661
2024-01-05 14:00:00,8.081228784700942,51.4485853756807,1018.2777582311764
2024-01-05 15:00:00,7.90241831268531,53.99872090829492,1017.0468002798883
2024-01-05 16:00:00,6.399976172096651,58.81320997162519,1017.2084992243808
2024-01-05 17:00:00,7.803983849594605,63.823613627404754,1016.0770172468514
2024-01-05 18:00:00,4.807639035218878,69.4142361804978,1016.2055390070449
2024-01-05 19:00:00,5.642289079442935,67.0840260324651,1016.1326240975735
2024-01-05 20:00:00,6.305034192450371,76.49170343282047,1012.9526276188423
2024-01-05 21:00:00,6.760254150514978,70.15428380169095,1013.1393248172221
2024-01-05 22:00:00,11.142822814515014,74.62965115243533,1010.826800500866
2024-01-05 23:00:00,13.16374258166154,75.96694334106945,1009.3979288785944
2024-01-06 00:00:00,15.791031947042999,74.20144513785534,1009.1089571635058
2024-01-06 01:00:00,16.67880299623047,70.31370808273212,1007.4638052105446
2024-01-06 02:00:00,21.402794310936084,68.27477429358487,1007.5351907095732
2024-01-06 03:00:00,20.669216749073165,64.24465002866395,1006.8154420411955
2024-01-06 04:00:00,24.247111131644644,60.235095204988895,1010.242358991199
2024-01-06 05:00:00,26.84971388870066,59.19985191567939,1008.8990327832314
2024-01-06 06:00:00,24.009463674869313,54.47182842372295,1009.0320563876893
2024-01-06 07:00:00,24.092960533287904,49.05452377935993,1011.0364981336619
2024-01-06 08:00:00,23.759905402932045,49.573563067358585,1011.9493182851313
2024-01-06 09:00:00,21.567592157749292,46.556139641017246,1013.1437520987625
2024-01-06 10:00:00,18.449336568933873,46.69250289517142,1015.2571085808049
2024-01-06 11:00:00,17.65675342583123,46.46894875574693,1016.5667059991906
2024-01-06 12:00:00,13.937696286273873,44.70254857577065,1016.2535113289291
2024-01-06 13:00:00,12.885401979610007,47.32053079723272,1016.9251342263914
2024-01-06 14:00:00,9.080575765766215,52.80356841594713,1017.636108287928
2024-01-06 15:00:00,9.478866593152068,55.99008863288536,1015.68475890148
2024-01-06 16:00:00,5.556492669819372,58.54437209319445,1016.2071750795188
2024-01-06 17:00:00,5.0186802209036365,62.734007044980274,1018.5031050361848
2024-01-06 18:00:00,5.81351721736967,68.79753233978394,1017.9131858178193
2024-01-06 19:00:00,4.109877420675357,68.37651425244705,1014.928445737516
2024-01-06 20:00:00,6.567205896759741,73.31983144584802,1014.5149106282336
2024-01-06 21:00:00,9.236074942416911,73.65407409586817,1012.9465284562478
2024-01-06 22:00:00,8.392516765438796,74.49785893605205,1014.4359389276937
2024-01-06 23:00:00,12.596443407507069,76.98786263207468,1011.3103766222913
2024-01-07 00:00:00,15.259882794248409,75.2902941003613,1009.0880699319796
2024-01-07 01:00:00,18.370013322802517,73.18612639437458,1007.5435070923635
2024-01-07 02:00:00,18.763049289121867,71.30197640860808,1006.4823936946628
2024-01-07 03:00:00,20.750611198781222,65.27265958124704,1008.2167835696516
2024-01-07 04:00:00,24.182195603461274,62.777730661467245,1007.5212831129983
2024-01-07 05:00:00,24.956242936123868,56.88011420845043,1007.4415155216619
2024-01-07 06:00:00,25.250492850345875,54.40613015676975,1009.0852090114394
2024-01-07 07:00:00,25.005706472387672,50.18005686114595,1009.7409702193132
2024-01-07 08:00:00,22.980229316265916,47.96835524647752,1013.7487879698947
2024-01-07 09:00:00,22.303321509026496,47.13185465013786,1014.2463614552452
2024-01-07 10:00:00,20.29307247329869,43.430337291026554,1014.6349692394449
2024-01-07 11:00:00,16.873839032998834,49.39446562327063,1017.2891424280333
2024-01-07 12:00:00,16.865774511144807,44.348503834615336,1016.8613807841872
2024-01-07 13:00:00,12.885642469886616,46.012515652051185,1016.6396682657078
2024-01-07 14:00:00,8.80869650279737,53.62520295270075,1019.4342840623493
2024-01-07 15:00:00,8.58548579676836,56.35267348994431,1018.5255901099002
2024-01-07 16:00:00,5.365064291928288,59.83441491522704,1016.685119987391
2024-01-07 17:00:00,6.127826340851781,63.75604329689116,1016.9458920906567
2024-01-07 18:00:00,6.158595579007404,66.21770900251326,1015.3925998509333
2024-01-07 19:00:00,4.520059418757601,67.76514828714706,1013.794682046108
2024-01-07 20:00:00,7.3031220913998975,72.37724579989533,1014.8645312127095
2024-01-07 21:00:00,8.34171311507098,72.70413597771173,1014.5446949421744
2024-01-07 22:00:00,10.82206015999451,76.883460809342,1009.9584905454193
2024-01-07 23:00:00,14.308602531628777,74.49619416509601,1010.7537709475473
